sl_no,branch,sem,code,course_name,reg_no,name,credits
5309,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205111,Elango P,3
5310,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205111,Elango P,3
5311,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205111,Elango P,3
5312,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205112,Karthik N,3
5313,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205112,Karthik N,3
5314,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205112,Karthik N,3
5315,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205112,Karthik N,3
5316,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205112,Karthik N,3
5317,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205112,Karthik N,3
5318,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205113,Elango A,3
5319,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205113,Elango A,3
5320,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205113,Elango A,3
5321,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205113,Elango A,3
5322,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205113,Elango A,3
5323,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205113,Elango A,3
5324,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205114,Chandran V,3
5325,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205114,Chandran V,3
5326,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205114,Chandran V,3
5327,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205114,Chandran V,3
5328,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205114,Chandran V,3
5329,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205114,Chandran V,3
5330,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205115,Swetha N,3
5331,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205115,Swetha N,3
5332,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205115,Swetha N,3
5333,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205115,Swetha N,3
5334,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205115,Swetha N,3
5335,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205115,Swetha N,3
5336,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205116,Kavya S,3
5337,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205116,Kavya S,3
5338,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205116,Kavya S,3
5339,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205116,Kavya S,3
5340,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205116,Kavya S,3
5341,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205116,Kavya S,3
5342,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205117,Sanjay K,3
5343,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205117,Sanjay K,3
5344,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205117,Sanjay K,3
5345,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205117,Sanjay K,3
5346,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205117,Sanjay K,3
5347,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205117,Sanjay K,3
5348,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205118,Naveen T,3
5349,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205118,Naveen T,3
5350,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205118,Naveen T,3
5351,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205118,Naveen T,3
5352,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205118,Naveen T,3
5353,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205118,Naveen T,3
5354,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205119,Lakshmi M,3
5355,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205119,Lakshmi M,3
5356,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205119,Lakshmi M,3
5357,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205119,Lakshmi M,3
5358,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205119,Lakshmi M,3
5359,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205119,Lakshmi M,3
5360,IT,5,U23IT403,U23IT403 - Information Technology & Cloud Systems (Sem 5),722823205120,Lakshmi V,3
5361,IT,5,U23EC383,U23EC383 - Electronics & Communication Systems (Sem 5),722823205120,Lakshmi V,3
5362,IT,5,U23OME81,U23OME81 - IT Core Subject (Sem 5),722823205120,Lakshmi V,3
5363,IT,5,U23AM495,U23AM495 - Machine Learning & Neural Networks (Sem 5),722823205120,Lakshmi V,3
5364,IT,5,U23CB593,U23CB593 - Computer Science & Business Systems (Sem 5),722823205120,Lakshmi V,3
5365,IT,5,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 5),722823205120,Lakshmi V,3
5366,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205101,Gokul R,3
5367,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205101,Gokul R,3
5368,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205101,Gokul R,3
5369,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205101,Gokul R,3
5370,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205101,Gokul R,3
5371,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205102,Kavya B,3
5372,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205102,Kavya B,3
5373,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205102,Kavya B,3
5374,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205102,Kavya B,3
5375,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205102,Kavya B,3
5376,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205103,Harini R,3
5377,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205103,Harini R,3
5378,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205103,Harini R,3
5379,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205103,Harini R,3
5380,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205103,Harini R,3
5381,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205104,Elango S,3
5382,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205104,Elango S,3
5383,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205104,Elango S,3
5384,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205104,Elango S,3
5385,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205104,Elango S,3
5386,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205105,Chandran V,3
5387,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205105,Chandran V,3
5388,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205105,Chandran V,3
5389,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205105,Chandran V,3
5390,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205105,Chandran V,3
5391,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205106,Deepak T,3
5392,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205106,Deepak T,3
5393,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205106,Deepak T,3
5394,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205106,Deepak T,3
5395,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205106,Deepak T,3
5396,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205107,Swetha T,3
5397,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205107,Swetha T,3
5398,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205107,Swetha T,3
5399,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205107,Swetha T,3
5400,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205107,Swetha T,3
5401,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205108,Bhavana P,3
5402,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205108,Bhavana P,3
5403,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205108,Bhavana P,3
5404,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205108,Bhavana P,3
5405,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205108,Bhavana P,3
5406,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205109,Yash S,3
5407,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205109,Yash S,3
5408,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205109,Yash S,3
5409,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205109,Yash S,3
5410,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205109,Yash S,3
5411,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205110,Yash N,3
5412,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205110,Yash N,3
5413,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205110,Yash N,3
5414,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205110,Yash N,3
5415,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205110,Yash N,3
5416,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205111,Elango S,3
5417,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205111,Elango S,3
5418,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205111,Elango S,3
5419,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205111,Elango S,3
5420,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205111,Elango S,3
5421,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205112,Gokul A,3
5422,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205112,Gokul A,3
5423,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205112,Gokul A,3
5424,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205112,Gokul A,3
5425,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205112,Gokul A,3
5426,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205113,Gokul B,3
5427,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205113,Gokul B,3
5428,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205113,Gokul B,3
5429,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205113,Gokul B,3
5430,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205113,Gokul B,3
5431,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205114,Bhavana N,3
5432,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205114,Bhavana N,3
5433,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205114,Bhavana N,3
5434,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205114,Bhavana N,3
5435,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205114,Bhavana N,3
5436,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205115,Lakshmi R,3
5437,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205115,Lakshmi R,3
5438,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205115,Lakshmi R,3
5439,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205115,Lakshmi R,3
5440,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205115,Lakshmi R,3
5441,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205116,Pavithra A,3
5442,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205116,Pavithra A,3
5443,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205116,Pavithra A,3
5444,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205116,Pavithra A,3
5445,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205116,Pavithra A,3
5446,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205117,Karthik B,3
5447,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205117,Karthik B,3
5448,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205117,Karthik B,3
5449,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205117,Karthik B,3
5450,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205117,Karthik B,3
5451,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205118,Ishwarya T,3
5452,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205118,Ishwarya T,3
5453,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205118,Ishwarya T,3
5454,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205118,Ishwarya T,3
5455,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205118,Ishwarya T,3
5456,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205119,Ishwarya V,3
5457,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205119,Ishwarya V,3
5458,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205119,Ishwarya V,3
5459,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205119,Ishwarya V,3
5460,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205119,Ishwarya V,3
5461,IT,7,U23CB103,U23CB103 - Computer Science & Business Systems (Sem 7),722822205120,Rahul R,3
5462,IT,7,U23CB104,U23CB104 - Computer Science & Business Systems (Sem 7),722822205120,Rahul R,3
5463,IT,7,U23CB532,U23CB532 - Computer Science & Business Systems (Sem 7),722822205120,Rahul R,3
5464,IT,7,U23OME07,U23OME07 - IT Core Subject (Sem 7),722822205120,Rahul R,3
5465,IT,7,U23IT523,U23IT523 - Information Technology & Cloud Systems (Sem 7),722822205120,Rahul R,3
5466,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243102,Lakshmi A,3
5467,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243102,Lakshmi A,3
5468,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243102,Lakshmi A,3
5469,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243102,Lakshmi A,3
5470,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243102,Lakshmi A,3
5471,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243102,Lakshmi A,3
5472,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243103,Pavithra B,3
5473,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243103,Pavithra B,3
5474,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243103,Pavithra B,3
5475,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243103,Pavithra B,3
5476,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243103,Pavithra B,3
5477,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243103,Pavithra B,3
5478,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243104,Karthik N,3
5479,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243104,Karthik N,3
5480,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243104,Karthik N,3
5481,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243104,Karthik N,3
5482,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243104,Karthik N,3
5483,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243104,Karthik N,3
5484,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243105,Sanjay T,3
5485,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243105,Sanjay T,3
5486,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243105,Sanjay T,3
5487,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243105,Sanjay T,3
5488,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243105,Sanjay T,3
5489,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243105,Sanjay T,3
5490,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243106,Naveen S,3
5491,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243106,Naveen S,3
5492,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243106,Naveen S,3
5493,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243106,Naveen S,3
5494,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243106,Naveen S,3
5495,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243106,Naveen S,3
5496,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243107,Harini A,3
5497,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243107,Harini A,3
5498,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243107,Harini A,3
5499,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243107,Harini A,3
5500,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243107,Harini A,3
5501,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243107,Harini A,3
5502,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243108,Elango V,3
5503,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243108,Elango V,3
5504,AI&DS,3,U23CS404,U23CS404 - Computer Science & Software Systems (Sem 3),722824243108,Elango V,3
5505,AI&DS,3,U23EC382,U23EC382 - Electronics & Communication Systems (Sem 3),722824243108,Elango V,3
5506,AI&DS,3,U23CS491,U23CS491 - Computer Science & Software Systems (Sem 3),722824243108,Elango V,3
5507,AI&DS,3,U23AD491,U23AD491 - Artificial Intelligence & Data Science (Sem 3),722824243108,Elango V,3
5508,AI&DS,3,U23MA204,U23MA204 - Advanced Mathematics & Statistics (Sem 3),722824243109,Bhavana B,3
5509,AI&DS,3,U23CS403,U23CS403 - Computer Science & Software Systems (Sem 3),722824243109,Bhavana B,3
